"opportunity_id","sales_agent","product","account","deal_stage","engage_date","close_date","close_value","sale_cycle_duration","manager","regional_office","team_id","series","sales_price","quarter","sales_variance","sales_variance_status"
"CM5MFWCO","Moses Frase","MG Special","Codehow","Won","2017-06-24","2017-09-10",63.0,78,"Dustin Brinkmann","Central",3,"MG",55,3,8,"Positive Variance"
"0MNAGD91","Moses Frase","MG Advanced","Betatech","Won","2017-06-24","2017-07-05",3355.0,11,"Dustin Brinkmann","Central",3,"MG",3393,3,-38,"Negative Variance"
"9S749GJD","Violet Mclelland","MG Advanced","Bluth Company","Lost","2017-06-24","2017-07-05",0.0,11,"Cara Losch","East",1,"MG",3393,3,-3393,"Negative Variance"
"LBZY9VUG","Violet Mclelland","MG Special","Massive Dynamic","Won","2017-06-24","2017-09-17",55.0,85,"Cara Losch","East",1,"MG",55,3,0,"Positive Variance"
"6UUTR15S","Zane Levy","GTX Plus Pro","Newex","Won","2017-06-24","2017-09-23",4059.0,91,"Summer Sewald","West",6,"GTX",5482,3,-1423,"Negative Variance"
"DVPYKS4A","Cassey Cress","MG Advanced","Bubba Gump","Lost","2017-06-25","2017-07-04",0.0,9,"Rocco Neubert","East",5,"MG",3393,3,-3393,"Negative Variance"
"9SRU5CI6","Cecily Lampkin","GTX Plus Basic","Codehow","Won","2017-06-25","2017-08-09",1128.0,45,"Dustin Brinkmann","Central",3,"GTX",1096,3,32,"Positive Variance"
"GZ5M7MIQ","Darcel Schlecht","GTX Plus Basic","Conecom","Lost","2017-06-25","2017-07-01",0.0,6,"Melvin Marxen","Central",4,"GTX",1096,3,-1096,"Negative Variance"
"CM2GVLV6","Darcel Schlecht","GTX Plus Pro","Ron-tech","Won","2017-06-25","2017-07-08",5536.0,13,"Melvin Marxen","Central",4,"GTX",5482,3,54,"Positive Variance"
"NZB45UZX","Darcel Schlecht","GTX Pro","Genco Pura Olive Oil Company","Won","2017-06-25","2017-09-03",4964.0,70,"Melvin Marxen","Central",4,"GTX",4821,3,143,"Positive Variance"
"T2J83GFD","Darcel Schlecht","MG Special","Domzoom","Won","2017-06-25","2017-07-03",54.0,8,"Melvin Marxen","Central",4,"MG",55,3,-1,"Negative Variance"
"28S2Z15A","Darcel Schlecht","MG Special","Ron-tech","Won","2017-06-25","2017-08-02",56.0,38,"Melvin Marxen","Central",4,"MG",55,3,1,"Positive Variance"
"WOJBLO4B","Donn Cantrell","GTX Plus Pro","Vehement Capital Partners","Lost","2017-06-25","2017-07-02",0.0,7,"Rocco Neubert","East",5,"GTX",5482,3,-5482,"Negative Variance"
"788SW6EX","Donn Cantrell","GTX Pro","Gekko & Co","Lost","2017-06-25","2017-08-19",0.0,55,"Rocco Neubert","East",5,"GTX",4821,3,-4821,"Negative Variance"
"EUOA0E47","Donn Cantrell","MG Advanced","Zotware","Won","2017-06-25","2017-07-05",3423.0,10,"Rocco Neubert","East",5,"MG",3393,3,30,"Positive Variance"
"S9ZUMLSY","Elease Gluck","MG Special","J-Texon","Lost","2017-06-25","2017-09-13",0.0,80,"Celia Rouche","West",2,"MG",55,3,-55,"Negative Variance"
"0UCQUW6U","Garret Kinder","MG Advanced","Umbrella Corporation","Lost","2017-06-25","2017-07-07",0.0,12,"Cara Losch","East",1,"MG",3393,3,-3393,"Negative Variance"
"07FRJ44N","Gladys Colclough","GTX Plus Pro","Cancity","Lost","2017-06-25","2017-07-03",0.0,8,"Melvin Marxen","Central",4,"GTX",5482,3,-5482,"Negative Variance"
"NMN9DVEV","Gladys Colclough","GTX Plus Basic","Rangreen","Won","2017-06-25","2017-09-14",1102.0,81,"Melvin Marxen","Central",4,"GTX",1096,3,6,"Positive Variance"
"95V8BLR2","Kami Bicknell","GTX Basic","Goodsilron","Won","2017-06-25","2017-09-22",519.0,89,"Summer Sewald","West",6,"GTX",550,3,-31,"Negative Variance"
"BDGB4NS0","Kary Hendrixson","GTX Plus Pro","Hatfan","Lost","2017-06-25","2017-07-02",0.0,7,"Summer Sewald","West",6,"GTX",5482,3,-5482,"Negative Variance"
"SPHS260Y","Kary Hendrixson","MG Special","Hatfan","Lost","2017-06-25","2017-08-27",0.0,63,"Summer Sewald","West",6,"MG",55,3,-55,"Negative Variance"
"O9L7KMPU","Lajuana Vencill","GTX Plus Basic","Isdom","Lost","2017-06-25","2017-08-27",0.0,63,"Dustin Brinkmann","Central",3,"GTX",1096,3,-1096,"Negative Variance"
"FGES2PQ2","Lajuana Vencill","MG Advanced","Bioholding","Lost","2017-06-25","2017-07-04",0.0,9,"Dustin Brinkmann","Central",3,"MG",3393,3,-3393,"Negative Variance"
"81DXTTI5","Lajuana Vencill","GTX Plus Pro","Isdom","Won","2017-06-25","2017-07-03",5536.0,8,"Dustin Brinkmann","Central",3,"GTX",5482,3,54,"Positive Variance"
"JGG9CO2Y","Marty Freudenburg","GTX Plus Pro","Betatech","Lost","2017-06-25","2017-08-14",0.0,50,"Melvin Marxen","Central",4,"GTX",5482,3,-5482,"Negative Variance"
"95B6AKI1","Marty Freudenburg","GTX Plus Basic","Warephase","Won","2017-06-25","2017-07-02",839.0,7,"Melvin Marxen","Central",4,"GTX",1096,3,-257,"Negative Variance"
"N1G2CFCB","Maureen Marcano","GTX Basic","Dalttechnology","Won","2017-06-25","2017-09-06",500.0,73,"Summer Sewald","West",6,"GTX",550,3,-50,"Negative Variance"
"40VSPND6","Moses Frase","MG Advanced","Rangreen","Won","2017-06-25","2017-09-24",3679.0,91,"Dustin Brinkmann","Central",3,"MG",3393,3,286,"Positive Variance"
"QWYRCDA8","Niesha Huffines","GTX Plus Basic","Treequote","Lost","2017-06-25","2017-07-05",0.0,10,"Melvin Marxen","Central",4,"GTX",1096,3,-1096,"Negative Variance"
"00ZD3M4J","Reed Clapper","GTX Pro","Plussunin","Lost","2017-06-25","2017-07-04",0.0,9,"Rocco Neubert","East",5,"GTX",4821,3,-4821,"Negative Variance"
"CJZFFC91","Versie Hillebrand","MG Special","Codehow","Lost","2017-06-25","2017-08-07",0.0,43,"Dustin Brinkmann","Central",3,"MG",55,3,-55,"Negative Variance"
"3PD8YBPK","Vicki Laflamme","GTX Basic","Scotfind","Lost","2017-06-25","2017-07-04",0.0,9,"Celia Rouche","West",2,"GTX",550,3,-550,"Negative Variance"
"KBG5R0WH","Vicki Laflamme","GTX Plus Pro","Blackzim","Lost","2017-06-25","2017-07-02",0.0,7,"Celia Rouche","West",2,"GTX",5482,3,-5482,"Negative Variance"
"7RPM84Y4","Vicki Laflamme","MG Advanced","Goodsilron","Won","2017-06-25","2017-06-30",3815.0,5,"Celia Rouche","West",2,"MG",3393,2,422,"Positive Variance"
"LFN6XPK7","Vicki Laflamme","MG Advanced","Sunnamplex","Won","2017-06-25","2017-06-27",2753.0,2,"Celia Rouche","West",2,"MG",3393,2,-640,"Negative Variance"
"18LZY55R","Violet Mclelland","MG Special","Xx-zobam","Won","2017-06-25","2017-07-02",60.0,7,"Cara Losch","East",1,"MG",55,3,5,"Positive Variance"
"E88W1Z0H","Zane Levy","GTX Basic","Kan-code","Lost","2017-06-25","2017-07-02",0.0,7,"Summer Sewald","West",6,"GTX",550,3,-550,"Negative Variance"
"UQALCAIV","Zane Levy","GTX Plus Basic","Rantouch","Won","2017-06-25","2017-07-03",1137.0,8,"Summer Sewald","West",6,"GTX",1096,3,41,"Positive Variance"
"6E2Y3HKI","Boris Faz","GTX Plus Pro","Yearin","Won","2017-06-26","2017-07-04",5201.0,8,"Rocco Neubert","East",5,"GTX",5482,3,-281,"Negative Variance"
"YWKFH7VT","Cassey Cress","GTX Basic","Mathtouch","Lost","2017-06-26","2017-09-27",0.0,93,"Rocco Neubert","East",5,"GTX",550,3,-550,"Negative Variance"
"MF4299DQ","Cassey Cress","MG Advanced","Bluth Company","Lost","2017-06-26","2017-07-03",0.0,7,"Rocco Neubert","East",5,"MG",3393,3,-3393,"Negative Variance"
"ZRZI054E","Cecily Lampkin","GTX Basic","Toughzap","Won","2017-06-26","2017-07-06",612.0,10,"Dustin Brinkmann","Central",3,"GTX",550,3,62,"Positive Variance"
"CN69EYQ1","Corliss Cosme","GTX Plus Pro","Donquadtech","Won","2017-06-26","2017-09-11",4905.0,77,"Cara Losch","East",1,"GTX",5482,3,-577,"Negative Variance"
"KX80WC22","Daniell Hammack","MG Special","The New York Inquirer","Lost","2017-06-26","2017-07-07",0.0,11,"Rocco Neubert","East",5,"MG",55,3,-55,"Negative Variance"
"YQ6VELF1","Darcel Schlecht","GTX Pro","Streethex","Lost","2017-06-26","2017-07-03",0.0,7,"Melvin Marxen","Central",4,"GTX",4821,3,-4821,"Negative Variance"
"NX4ODZY2","Darcel Schlecht","GTX Plus Basic","Streethex","Won","2017-06-26","2017-08-31",1028.0,66,"Melvin Marxen","Central",4,"GTX",1096,3,-68,"Negative Variance"
"L2QMWU4H","Darcel Schlecht","GTX Plus Pro","Codehow","Won","2017-06-26","2017-09-12",4430.0,78,"Melvin Marxen","Central",4,"GTX",5482,3,-1052,"Negative Variance"
"0MPEK4ZA","Donn Cantrell","GTX Plus Basic","Donquadtech","Lost","2017-06-26","2017-09-18",0.0,84,"Rocco Neubert","East",5,"GTX",1096,3,-1096,"Negative Variance"
"TP0SU68U","Donn Cantrell","GTX Plus Basic","Opentech","Lost","2017-06-26","2017-07-09",0.0,13,"Rocco Neubert","East",5,"GTX",1096,3,-1096,"Negative Variance"
"8U7LNL7U","Donn Cantrell","GTX Pro","Zathunicon","Lost","2017-06-26","2017-07-03",0.0,7,"Rocco Neubert","East",5,"GTX",4821,3,-4821,"Negative Variance"
"XVYL67FL","Donn Cantrell","GTX Basic","Bioplex","Won","2017-06-26","2017-07-06",541.0,10,"Rocco Neubert","East",5,"GTX",550,3,-9,"Negative Variance"
"AIN2RE2H","Elease Gluck","GTX Pro","Groovestreet","Lost","2017-06-26","2017-07-05",0.0,9,"Celia Rouche","West",2,"GTX",4821,3,-4821,"Negative Variance"
"G1303HIC","Gladys Colclough","GTX Pro","Cancity","Won","2017-06-26","2017-07-02",5081.0,6,"Melvin Marxen","Central",4,"GTX",4821,3,260,"Positive Variance"
"HVDQ4EEA","Gladys Colclough","MG Advanced","Rangreen","Won","2017-06-26","2017-06-28",3478.0,2,"Melvin Marxen","Central",4,"MG",3393,2,85,"Positive Variance"
"2RB900SL","James Ascencio","GTX Pro","J-Texon","Won","2017-06-26","2017-09-15",5541.0,81,"Summer Sewald","West",6,"GTX",4821,3,720,"Positive Variance"
"AUS25SFH","Jonathan Berthelot","GTX Basic","Cancity","Won","2017-06-26","2017-07-03",504.0,7,"Melvin Marxen","Central",4,"GTX",550,3,-46,"Negative Variance"
"O6DSGX6P","Lajuana Vencill","GTX Basic","Bioholding","Lost","2017-06-26","2017-08-10",0.0,45,"Dustin Brinkmann","Central",3,"GTX",550,3,-550,"Negative Variance"
"2MBFRRGW","Lajuana Vencill","GTX Basic","Dontechi","Lost","2017-06-26","2017-07-03",0.0,7,"Dustin Brinkmann","Central",3,"GTX",550,3,-550,"Negative Variance"
"Q3HYAWDW","Markita Hansen","MG Advanced","Golddex","Won","2017-06-26","2017-08-24",3838.0,59,"Celia Rouche","West",2,"MG",3393,3,445,"Positive Variance"
"94TA0AWF","Marty Freudenburg","GTX Plus Pro","Scottech","Won","2017-06-26","2017-08-26",5217.0,61,"Melvin Marxen","Central",4,"GTX",5482,3,-265,"Negative Variance"
"G1XX0IB4","Marty Freudenburg","GTX Plus Pro","Streethex","Won","2017-06-26","2017-07-05",4181.0,9,"Melvin Marxen","Central",4,"GTX",5482,3,-1301,"Negative Variance"
"VIMY08JH","Maureen Marcano","GTX Basic","Hatfan","Won","2017-06-26","2017-07-06",518.0,10,"Summer Sewald","West",6,"GTX",550,3,-32,"Negative Variance"
"WPTNE0QN","Moses Frase","GTX Basic","Streethex","Won","2017-06-26","2017-09-17",533.0,83,"Dustin Brinkmann","Central",3,"GTX",550,3,-17,"Negative Variance"
"DLGW8Y7B","Rosalina Dieter","MG Advanced","Singletechno","Won","2017-06-26","2017-08-03",3855.0,38,"Celia Rouche","West",2,"MG",3393,3,462,"Positive Variance"
"YSOUU0T0","Vicki Laflamme","GTX Basic","Plusstrip","Lost","2017-06-26","2017-07-07",0.0,11,"Celia Rouche","West",2,"GTX",550,3,-550,"Negative Variance"
"HM4TKVET","Zane Levy","GTX Basic","Nam-zim","Won","2017-06-26","2017-07-04",617.0,8,"Summer Sewald","West",6,"GTX",550,3,67,"Positive Variance"
"Q81Q0PJK","Anna Snelling","GTX Plus Basic","Warephase","Won","2017-06-27","2017-07-06",991.0,9,"Dustin Brinkmann","Central",3,"GTX",1096,3,-105,"Negative Variance"
"3BEPEWRS","Cassey Cress","GTX Pro","Opentech","Lost","2017-06-27","2017-08-24",0.0,58,"Rocco Neubert","East",5,"GTX",4821,3,-4821,"Negative Variance"
"Y5HR9J3G","Cecily Lampkin","GTX Basic","Domzoom","Won","2017-06-27","2017-08-01",513.0,35,"Dustin Brinkmann","Central",3,"GTX",550,3,-37,"Negative Variance"
"STYLQ47K","Corliss Cosme","GTX Plus Pro","Ganjaflex","Won","2017-06-27","2017-07-07",5121.0,10,"Cara Losch","East",1,"GTX",5482,3,-361,"Negative Variance"
"W07JMUG9","Daniell Hammack","MG Advanced","Kan-code","Lost","2017-06-27","2017-07-01",0.0,4,"Rocco Neubert","East",5,"MG",3393,3,-3393,"Negative Variance"
"L8CG1IQO","Darcel Schlecht","GTX Basic","Condax","Lost","2017-06-27","2017-07-06",0.0,9,"Melvin Marxen","Central",4,"GTX",550,3,-550,"Negative Variance"
"6CFONO4W","Darcel Schlecht","GTX Pro","Zumgoity","Won","2017-06-27","2017-07-06",4635.0,9,"Melvin Marxen","Central",4,"GTX",4821,3,-186,"Negative Variance"
"AMGC18DS","Donn Cantrell","GTX Plus Pro","Zotware","Lost","2017-06-27","2017-09-08",0.0,73,"Rocco Neubert","East",5,"GTX",5482,3,-5482,"Negative Variance"
"RKT3WVBC","Garret Kinder","GTX Basic","Iselectrics","Won","2017-06-27","2017-09-20",470.0,85,"Cara Losch","East",1,"GTX",550,3,-80,"Negative Variance"
"H5ZSM3IR","Gladys Colclough","MG Special","Isdom","Lost","2017-06-27","2017-09-01",0.0,66,"Melvin Marxen","Central",4,"MG",55,3,-55,"Negative Variance"
"07WKR17A","Gladys Colclough","GTX Plus Pro","Treequote","Won","2017-06-27","2017-09-17",6193.0,82,"Melvin Marxen","Central",4,"GTX",5482,3,711,"Positive Variance"
"7GM1XD9W","James Ascencio","GTX Pro","Faxquote","Won","2017-06-27","2017-09-16",4277.0,81,"Summer Sewald","West",6,"GTX",4821,3,-544,"Negative Variance"
"QM6GJ78P","Kami Bicknell","MG Special","Blackzim","Won","2017-06-27","2017-07-07",59.0,10,"Summer Sewald","West",6,"MG",55,3,4,"Positive Variance"
"L582YMSV","Kary Hendrixson","GTX Pro","Xx-holding","Lost","2017-06-27","2017-09-08",0.0,73,"Summer Sewald","West",6,"GTX",4821,3,-4821,"Negative Variance"
"EQS3UNXX","Markita Hansen","GTX Basic","Condax","Lost","2017-06-27","2017-07-06",0.0,9,"Celia Rouche","West",2,"GTX",550,3,-550,"Negative Variance"
"DZR5L7XQ","Markita Hansen","GTX Pro","Green-Plus","Lost","2017-06-27","2017-07-05",0.0,8,"Celia Rouche","West",2,"GTX",4821,3,-4821,"Negative Variance"
"DQ0DSK7P","Marty Freudenburg","GTX Plus Basic","Globex Corporation","Won","2017-06-27","2017-07-02",1176.0,5,"Melvin Marxen","Central",4,"GTX",1096,3,80,"Positive Variance"
"CGEXH2QO","Moses Frase","GTX Plus Pro","Finhigh","Lost","2017-06-27","2017-07-08",0.0,11,"Dustin Brinkmann","Central",3,"GTX",5482,3,-5482,"Negative Variance"
"MIX6JTSN","Moses Frase","GTX Basic","Statholdings","Won","2017-06-27","2017-07-05",541.0,8,"Dustin Brinkmann","Central",3,"GTX",550,3,-9,"Negative Variance"
"9KYX5G9K","Niesha Huffines","GTX Plus Pro","Domzoom","Won","2017-06-27","2017-07-01",4766.0,4,"Melvin Marxen","Central",4,"GTX",5482,3,-716,"Negative Variance"
"FG29YOWT","Reed Clapper","MG Advanced","Iselectrics","Lost","2017-06-27","2017-09-06",0.0,71,"Rocco Neubert","East",5,"MG",3393,3,-3393,"Negative Variance"
"KWYKKVJC","Reed Clapper","GTX Pro","Vehement Capital Partners","Won","2017-06-27","2017-07-01",4785.0,4,"Rocco Neubert","East",5,"GTX",4821,3,-36,"Negative Variance"
"T7TDUK3T","Versie Hillebrand","MG Advanced","Rangreen","Won","2017-06-27","2017-09-12",3046.0,77,"Dustin Brinkmann","Central",3,"MG",3393,3,-347,"Negative Variance"
"42YPT5L7","Versie Hillebrand","MG Advanced","Ron-tech","Won","2017-06-27","2017-07-04",3548.0,7,"Dustin Brinkmann","Central",3,"MG",3393,3,155,"Positive Variance"
"99I4V65G","Vicki Laflamme","MG Advanced","Rantouch","Lost","2017-06-27","2017-07-06",0.0,9,"Celia Rouche","West",2,"MG",3393,3,-3393,"Negative Variance"
"ACZQMAR4","Vicki Laflamme","MG Advanced","Rantouch","Won","2017-06-27","2017-07-07",3615.0,10,"Celia Rouche","West",2,"MG",3393,3,222,"Positive Variance"
"TP9IE6PV","Anna Snelling","GTX Basic","Genco Pura Olive Oil Company","Won","2017-06-28","2017-09-11",631.0,75,"Dustin Brinkmann","Central",3,"GTX",550,3,81,"Positive Variance"
"E5CD0W5M","Cassey Cress","GTX Basic","Kan-code","Lost","2017-06-28","2017-07-01",0.0,3,"Rocco Neubert","East",5,"GTX",550,3,-550,"Negative Variance"
"HKH717ED","Cecily Lampkin","GTX Basic","Hottechi","Lost","2017-06-28","2017-08-11",0.0,44,"Dustin Brinkmann","Central",3,"GTX",550,3,-550,"Negative Variance"
"DAW2JTP5","Cecily Lampkin","MG Special","Genco Pura Olive Oil Company","Lost","2017-06-28","2017-07-07",0.0,9,"Dustin Brinkmann","Central",3,"MG",55,3,-55,"Negative Variance"
"HBMOSBAK","Daniell Hammack","GTX Pro","Massive Dynamic","Lost","2017-06-28","2017-08-14",0.0,47,"Rocco Neubert","East",5,"GTX",4821,3,-4821,"Negative Variance"
"V0V6O05H","Darcel Schlecht","GTX Pro","Condax","Lost","2017-06-28","2017-07-07",0.0,9,"Melvin Marxen","Central",4,"GTX",4821,3,-4821,"Negative Variance"
"3DY60YA7","Darcel Schlecht","GTX Pro","Stanredtax","Lost","2017-06-28","2017-07-06",0.0,8,"Melvin Marxen","Central",4,"GTX",4821,3,-4821,"Negative Variance"
"8H19L55Y","Darcel Schlecht","GTX Pro","Streethex","Won","2017-06-28","2017-07-07",4162.0,9,"Melvin Marxen","Central",4,"GTX",4821,3,-659,"Negative Variance"
"TPNU79C1","Darcel Schlecht","MG Special","Toughzap","Won","2017-06-28","2017-09-29",54.0,93,"Melvin Marxen","Central",4,"MG",55,3,-1,"Negative Variance"
"TFQR150O","Donn Cantrell","GTX Pro","Iselectrics","Won","2017-06-28","2017-07-02",5064.0,4,"Rocco Neubert","East",5,"GTX",4821,3,243,"Positive Variance"
"9MM27P8C","Elease Gluck","MG Advanced","Kan-code","Lost","2017-06-28","2017-07-07",0.0,9,"Celia Rouche","West",2,"MG",3393,3,-3393,"Negative Variance"
"MMWD47ZY","Gladys Colclough","GTX Plus Basic","Konmatfix","Lost","2017-06-28","2017-08-29",0.0,62,"Melvin Marxen","Central",4,"GTX",1096,3,-1096,"Negative Variance"
"JFIBKWMQ","Gladys Colclough","MG Special","Konmatfix","Lost","2017-06-28","2017-07-09",0.0,11,"Melvin Marxen","Central",4,"MG",55,3,-55,"Negative Variance"
"6FUPOO3I","Gladys Colclough","MG Advanced","Conecom","Won","2017-06-28","2017-07-07",3865.0,9,"Melvin Marxen","Central",4,"MG",3393,3,472,"Positive Variance"
"29VR6EL4","Hayden Neloms","MG Advanced","Konex","Lost","2017-06-28","2017-09-14",0.0,78,"Celia Rouche","West",2,"MG",3393,3,-3393,"Negative Variance"
"L45N3D2E","James Ascencio","GTX Pro","Plexzap","Lost","2017-06-28","2017-07-04",0.0,6,"Summer Sewald","West",6,"GTX",4821,3,-4821,"Negative Variance"
"K1OBT27J","James Ascencio","GTX Basic","Xx-holding","Won","2017-06-28","2017-08-10",553.0,43,"Summer Sewald","West",6,"GTX",550,3,3,"Positive Variance"
"OZL7CDMQ","Jonathan Berthelot","GTX Plus Basic","Finhigh","Lost","2017-06-28","2017-07-03",0.0,5,"Melvin Marxen","Central",4,"GTX",1096,3,-1096,"Negative Variance"
"LZ6PSZ4T","Jonathan Berthelot","MG Advanced","Dontechi","Lost","2017-06-28","2017-07-05",0.0,7,"Melvin Marxen","Central",4,"MG",3393,3,-3393,"Negative Variance"
"5CFCTZ5K","Jonathan Berthelot","GTX Basic","Ron-tech","Won","2017-06-28","2017-09-02",501.0,66,"Melvin Marxen","Central",4,"GTX",550,3,-49,"Negative Variance"
"EG5M02ZV","Kary Hendrixson","GTX Basic","J-Texon","Won","2017-06-28","2017-09-27",539.0,91,"Summer Sewald","West",6,"GTX",550,3,-11,"Negative Variance"
"5UKQ16DK","Kary Hendrixson","GTX Plus Basic","Singletechno","Won","2017-06-28","2017-07-04",1028.0,6,"Summer Sewald","West",6,"GTX",1096,3,-68,"Negative Variance"
"C9M5B1N6","Kary Hendrixson","GTX Pro","Nam-zim","Won","2017-06-28","2017-09-13",3951.0,77,"Summer Sewald","West",6,"GTX",4821,3,-870,"Negative Variance"
"ZS4PKX65","Lajuana Vencill","GTX Basic","Finhigh","Won","2017-06-28","2017-08-11",560.0,44,"Dustin Brinkmann","Central",3,"GTX",550,3,10,"Positive Variance"
"PYLS9RJH","Markita Hansen","GTX Plus Pro","Goodsilron","Lost","2017-06-28","2017-07-05",0.0,7,"Celia Rouche","West",2,"GTX",5482,3,-5482,"Negative Variance"
"X2ZONP2D","Moses Frase","GTX Plus Pro","Betatech","Lost","2017-06-28","2017-08-24",0.0,57,"Dustin Brinkmann","Central",3,"GTX",5482,3,-5482,"Negative Variance"
"Y5CP83V4","Moses Frase","GTX Basic","Isdom","Won","2017-06-28","2017-09-30",530.0,94,"Dustin Brinkmann","Central",3,"GTX",550,3,-20,"Negative Variance"
"9Y2HDGST","Versie Hillebrand","GTX Basic","Dontechi","Won","2017-06-28","2017-07-02",462.0,4,"Dustin Brinkmann","Central",3,"GTX",550,3,-88,"Negative Variance"
"7R0G2LC1","Vicki Laflamme","GTX Plus Basic","Blackzim","Won","2017-06-28","2017-09-07",1211.0,71,"Celia Rouche","West",2,"GTX",1096,3,115,"Positive Variance"
"8FX574BJ","Vicki Laflamme","GTX Pro","Scotfind","Won","2017-06-28","2017-07-03",4264.0,5,"Celia Rouche","West",2,"GTX",4821,3,-557,"Negative Variance"
"AU5Q1XCW","Vicki Laflamme","MG Advanced","Faxquote","Won","2017-06-28","2017-09-09",3104.0,73,"Celia Rouche","West",2,"MG",3393,3,-289,"Negative Variance"
"CUMYWQYP","Violet Mclelland","MG Special","Gekko & Co","Won","2017-06-28","2017-09-30",56.0,94,"Cara Losch","East",1,"MG",55,3,1,"Positive Variance"
"29ZDUK49","Anna Snelling","GTX Plus Basic","Betatech","Won","2017-06-29","2017-07-10",1047.0,11,"Dustin Brinkmann","Central",3,"GTX",1096,3,-49,"Negative Variance"
"VLVP8FPJ","Cassey Cress","MG Advanced","Iselectrics","Lost","2017-06-29","2017-07-08",0.0,9,"Rocco Neubert","East",5,"MG",3393,3,-3393,"Negative Variance"
"SNGS64S7","Darcel Schlecht","GTX Pro","Statholdings","Lost","2017-06-29","2017-07-06",0.0,7,"Melvin Marxen","Central",4,"GTX",4821,3,-4821,"Negative Variance"
"CMCVD0N8","Darcel Schlecht","GTX Pro","Warephase","Won","2017-06-29","2017-07-08",5321.0,9,"Melvin Marxen","Central",4,"GTX",4821,3,500,"Positive Variance"
"NNKWGFDH","Darcel Schlecht","MG Special","Globex Corporation","Won","2017-06-29","2017-07-06",57.0,7,"Melvin Marxen","Central",4,"MG",55,3,2,"Positive Variance"
"YC6QEUJN","Garret Kinder","GTX Plus Basic","Kan-code","Won","2017-06-29","2017-07-08",950.0,9,"Cara Losch","East",1,"GTX",1096,3,-146,"Negative Variance"
"794XWMYE","Garret Kinder","MG Special","Mathtouch","Won","2017-06-29","2017-09-07",61.0,70,"Cara Losch","East",1,"MG",55,3,6,"Positive Variance"
"FHK0BBGK","Garret Kinder","MG Special","Xx-zobam","Won","2017-06-29","2017-07-08",62.0,9,"Cara Losch","East",1,"MG",55,3,7,"Positive Variance"
"461LIUS7","Gladys Colclough","GTX Plus Basic","Isdom","Won","2017-06-29","2017-07-07",1105.0,8,"Melvin Marxen","Central",4,"GTX",1096,3,9,"Positive Variance"
"Y9SCLUH8","Jonathan Berthelot","GTX Plus Basic","Ron-tech","Won","2017-06-29","2017-09-02",835.0,65,"Melvin Marxen","Central",4,"GTX",1096,3,-261,"Negative Variance"
